"","season","game_date","game_id","action_type","combined_shot_type","loc_x","loc_y","shot_distance","three_pt","time_remaining","ot","home","playoffs","opponent","shot_made_flag"
"23983",1997,"1998-02-27","29700813","Jump Shot","Jump Shot",-124,158,20,"0",576,"0","0","0","MIN","0"
"23984",1997,"1998-02-27","29700813","Jump Shot","Jump Shot",-143,222,26,"1",3,"0","0","0","MIN","0"
"23985",1997,"1998-03-01","29700823","Running Jump Shot","Jump Shot",141,72,15,"0",2355,"0","0","0","NYK","0"
"23986",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",83,78,11,"0",2328,"0","0","0","NYK","0"
"23987",1997,"1998-03-01","29700823","Slam Dunk Shot","Dunk",0,0,0,"0",2317,"0","0","0","NYK",NA
"23988",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",-162,55,17,"0",2138,"0","0","0","NYK",NA
"23989",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",130,-18,13,"0",2064,"0","0","0","NYK","0"
"23990",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",78,259,27,"1",1761,"0","0","0","NYK","1"
"23991",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",175,179,25,"1",1705,"0","0","0","NYK","0"
"23992",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",130,38,13,"0",1479,"0","0","0","NYK","1"
"23993",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",164,196,25,"1",883,"0","0","0","NYK",NA
"23994",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",-51,139,14,"0",753,"0","0","0","NYK","0"
"23995",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",-158,201,25,"1",409,"0","0","0","NYK","0"
"23996",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",76,3,7,"0",394,"0","0","0","NYK","1"
"23997",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",0,61,6,"0",112,"0","0","0","NYK",NA
"23998",1997,"1998-03-01","29700823","Jump Shot","Jump Shot",78,244,25,"1",77,"0","0","0","NYK",NA
"23999",1997,"1998-03-01","29700823","Dunk Shot","Dunk",0,0,0,"0",20,"0","0","0","NYK",NA
"24000",1997,"1998-03-02","29700831","Jump Shot","Jump Shot",-166,100,19,"0",2253,"0","0","0","WAS","0"
"24001",1997,"1998-03-02","29700831","Jump Shot","Jump Shot",-63,16,6,"0",1485,"0","0","0","WAS","0"
"24002",1997,"1998-03-02","29700831","Jump Shot","Jump Shot",106,12,10,"0",864,"0","0","0","WAS","1"
"24003",1997,"1998-03-02","29700831","Jump Shot","Jump Shot",194,31,19,"0",827,"0","0","0","WAS","0"
"24004",1997,"1998-03-02","29700831","Jump Shot","Jump Shot",-235,96,25,"1",807,"0","0","0","WAS","0"
"24005",1997,"1998-03-02","29700831","Running Jump Shot","Jump Shot",108,16,10,"0",771,"0","0","0","WAS","1"
"24006",1997,"1998-03-02","29700831","Jump Shot","Jump Shot",134,51,14,"0",720,"0","0","0","WAS","0"
"24007",1997,"1998-03-04","29700848","Slam Dunk Shot","Dunk",0,0,0,"0",2385,"0","1","0","IND","1"
"24008",1997,"1998-03-04","29700848","Jump Shot","Jump Shot",-23,104,10,"0",2265,"0","1","0","IND","0"
"24009",1997,"1998-03-04","29700848","Layup Shot","Layup",0,0,0,"0",2199,"0","1","0","IND","1"
"24010",1997,"1998-03-04","29700848","Driving Layup Shot","Layup",0,0,0,"0",1969,"0","1","0","IND",NA
"24011",1997,"1998-03-04","29700848","Jump Shot","Jump Shot",-83,53,9,"0",888,"0","1","0","IND","0"
"24012",1997,"1998-03-04","29700848","Jump Shot","Jump Shot",184,104,21,"0",830,"0","1","0","IND","1"
"24013",1997,"1998-03-04","29700848","Jump Shot","Jump Shot",108,-3,10,"0",658,"0","1","0","IND","0"
"24014",1997,"1998-03-04","29700848","Driving Layup Shot","Layup",0,0,0,"0",600,"0","1","0","IND","0"
"24015",1997,"1998-03-06","29700863","Driving Layup Shot","Layup",0,0,0,"0",2299,"0","1","0","SAS",NA
"24016",1997,"1998-03-06","29700863","Jump Shot","Jump Shot",48,63,7,"0",2198,"0","1","0","SAS","0"
"24017",1997,"1998-03-06","29700863","Jump Shot","Jump Shot",147,68,16,"0",844,"0","1","0","SAS","0"
"24018",1997,"1998-03-06","29700863","Jump Shot","Jump Shot",-145,216,26,"1",509,"0","1","0","SAS","0"
"24019",1997,"1998-03-06","29700863","Jump Shot","Jump Shot",-162,38,16,"0",412,"0","1","0","SAS","0"
"24020",1997,"1998-03-06","29700863","Jump Shot","Jump Shot",117,220,24,"1",371,"0","1","0","SAS","0"
"24021",1997,"1998-03-08","29700876","Driving Layup Shot","Layup",0,0,0,"0",2343,"0","1","0","DET","0"
"24022",1997,"1998-03-08","29700876","Jump Shot","Jump Shot",-12,194,19,"0",2185,"0","1","0","DET","0"
"24023",1997,"1998-03-08","29700876","Jump Shot","Jump Shot",-68,250,25,"1",1582,"0","1","0","DET",NA
"24024",1997,"1998-03-08","29700876","Jump Shot","Jump Shot",-109,18,11,"0",806,"0","1","0","DET","0"
"24025",1997,"1998-03-08","29700876","Jump Shot","Jump Shot",85,263,27,"1",754,"0","1","0","DET","0"
"24026",1997,"1998-03-08","29700876","Jump Shot","Jump Shot",-194,5,19,"0",618,"0","1","0","DET","1"
"24027",1997,"1998-03-08","29700876","Driving Layup Shot","Layup",0,0,0,"0",578,"0","1","0","DET","1"
"24028",1997,"1998-03-11","29700896","Jump Shot","Jump Shot",-113,154,19,"0",2334,"0","1","0","POR","1"
"24029",1997,"1998-03-11","29700896","Jump Shot","Jump Shot",126,220,25,"1",2259,"0","1","0","POR","0"
"24030",1997,"1998-03-11","29700896","Jump Shot","Jump Shot",-42,66,7,"0",2164,"0","1","0","POR","0"
"24031",1997,"1998-03-11","29700896","Running Jump Shot","Jump Shot",-3,44,4,"0",2097,"0","1","0","POR","0"
"24032",1997,"1998-03-11","29700896","Driving Layup Shot","Layup",0,0,0,"0",863,"0","1","0","POR","1"
"24033",1997,"1998-03-11","29700896","Jump Shot","Jump Shot",-151,3,15,"0",814,"0","1","0","POR",NA
"24034",1997,"1998-03-11","29700896","Driving Layup Shot","Layup",0,0,0,"0",759,"0","1","0","POR","1"
"24035",1997,"1998-03-11","29700896","Jump Shot","Jump Shot",-44,282,28,"1",720,"0","1","0","POR","1"
"24036",1997,"1998-03-11","29700896","Jump Shot","Jump Shot",-145,119,18,"0",548,"0","1","0","POR","0"
"24037",1997,"1998-03-11","29700896","Layup Shot","Layup",0,0,0,"0",544,"0","1","0","POR","0"
"24038",1997,"1998-03-12","29700903","Jump Shot","Jump Shot",-156,207,25,"1",2267,"0","0","0","LAC","1"
"24039",1997,"1998-03-12","29700903","Driving Layup Shot","Layup",0,0,0,"0",2163,"0","0","0","LAC","0"
"24040",1997,"1998-03-12","29700903","Jump Shot","Jump Shot",1,89,8,"0",2119,"0","0","0","LAC","0"
"24041",1997,"1998-03-12","29700903","Jump Shot","Jump Shot",-42,40,5,"0",2070,"0","0","0","LAC","0"
"24042",1997,"1998-03-12","29700903","Layup Shot","Layup",0,0,0,"0",2059,"0","0","0","LAC","0"
"24043",1997,"1998-03-12","29700903","Jump Shot","Jump Shot",-212,46,21,"0",1099,"0","0","0","LAC","0"
"24044",1997,"1998-03-12","29700903","Driving Layup Shot","Layup",0,0,0,"0",1023,"0","0","0","LAC","1"
"24045",1997,"1998-03-12","29700903","Jump Shot","Jump Shot",-212,149,25,"1",997,"0","0","0","LAC","0"
"24046",1997,"1998-03-12","29700903","Driving Layup Shot","Layup",0,0,0,"0",947,"0","0","0","LAC",NA
"24047",1997,"1998-03-15","29700927","Jump Shot","Jump Shot",-166,194,25,"1",2061,"0","0","0","VAN","1"
"24048",1997,"1998-03-15","29700927","Jump Shot","Jump Shot",-3,55,5,"0",859,"0","0","0","VAN","1"
"24049",1997,"1998-03-15","29700927","Driving Layup Shot","Layup",16,8,1,"0",826,"0","0","0","VAN","0"
"24050",1997,"1998-03-15","29700927","Dunk Shot","Dunk",-1,0,0,"0",761,"0","0","0","VAN","1"
"24051",1997,"1998-03-15","29700927","Driving Layup Shot","Layup",-12,0,1,"0",496,"0","0","0","VAN","0"
"24052",1997,"1998-03-15","29700927","Driving Layup Shot","Layup",-14,8,1,"0",462,"0","0","0","VAN","1"
"24053",1997,"1998-03-15","29700927","Hook Shot","Hook Shot",70,57,9,"0",312,"0","0","0","VAN","0"
"24054",1997,"1998-03-16","29700933","Jump Shot","Jump Shot",224,57,23,"1",588,"0","0","0","SEA","0"
"24055",1997,"1998-03-18","29700948","Jump Shot","Jump Shot",132,5,13,"0",2315,"0","1","0","PHX","0"
"24056",1997,"1998-03-18","29700948","Jump Shot","Jump Shot",100,16,10,"0",2192,"0","1","0","PHX","0"
"24057",1997,"1998-03-18","29700948","Driving Layup Shot","Layup",0,0,0,"0",1867,"0","1","0","PHX","1"
"24058",1997,"1998-03-18","29700948","Running Jump Shot","Jump Shot",23,57,6,"0",1782,"0","1","0","PHX","0"
"24059",1997,"1998-03-18","29700948","Jump Shot","Jump Shot",-46,274,27,"1",1701,"0","1","0","PHX","0"
"24060",1997,"1998-03-18","29700948","Jump Shot","Jump Shot",147,192,24,"1",1617,"0","1","0","PHX",NA
"24061",1997,"1998-03-18","29700948","Jump Shot","Jump Shot",119,25,12,"0",1441,"0","1","0","PHX","0"
"24062",1997,"1998-03-18","29700948","Jump Shot","Jump Shot",-12,104,10,"0",878,"0","1","0","PHX",NA
"24063",1997,"1998-03-18","29700948","Jump Shot","Jump Shot",121,59,13,"0",389,"0","1","0","PHX","0"
"24064",1997,"1998-03-18","29700948","Jump Shot","Jump Shot",20,261,26,"1",347,"0","1","0","PHX","0"
"24065",1997,"1998-03-20","29700967","Driving Layup Shot","Layup",0,0,0,"0",2188,"0","1","0","SEA",NA
"24066",1997,"1998-03-20","29700967","Jump Shot","Jump Shot",134,216,25,"1",2031,"0","1","0","SEA","1"
"24067",1997,"1998-03-20","29700967","Jump Shot","Jump Shot",239,-5,23,"1",921,"0","1","0","SEA","1"
"24068",1997,"1998-03-20","29700967","Driving Layup Shot","Layup",0,0,0,"0",800,"0","1","0","SEA","1"
"24069",1997,"1998-03-20","29700967","Driving Layup Shot","Layup",0,0,0,"0",692,"0","1","0","SEA","0"
"24070",1997,"1998-03-20","29700967","Tip Shot","Tip Shot",0,0,0,"0",439,"0","1","0","SEA",NA
"24071",1997,"1998-03-20","29700967","Jump Shot","Jump Shot",-33,297,29,"1",395,"0","1","0","SEA",NA
"24072",1997,"1998-03-22","29700981","Jump Shot","Jump Shot",-136,106,17,"0",2426,"0","0","0","SAC","0"
"24073",1997,"1998-03-22","29700981","Jump Shot","Jump Shot",-8,53,5,"0",1843,"0","0","0","SAC",NA
"24074",1997,"1998-03-22","29700981","Jump Shot","Jump Shot",121,12,12,"0",1462,"0","0","0","SAC","1"
"24075",1997,"1998-03-22","29700981","Jump Shot","Jump Shot",-27,252,25,"1",798,"0","0","0","SAC","0"
"24076",1997,"1998-03-22","29700981","Layup Shot","Layup",0,0,0,"0",710,"0","0","0","SAC","0"
"24077",1997,"1998-03-22","29700981","Jump Shot","Jump Shot",5,38,3,"0",600,"0","0","0","SAC","0"
"24078",1997,"1998-03-22","29700981","Jump Shot","Jump Shot",61,21,6,"0",587,"0","0","0","SAC","0"
"24079",1997,"1998-03-22","29700981","Jump Shot","Jump Shot",115,216,24,"1",444,"0","0","0","SAC",NA
"24080",1997,"1998-03-22","29700981","Jump Shot","Jump Shot",98,109,14,"0",403,"0","0","0","SAC","0"
"24081",1997,"1998-03-23","29700985","Jump Shot","Jump Shot",-143,31,14,"0",2280,"0","0","0","DEN","0"
"24082",1997,"1998-03-23","29700985","Slam Dunk Shot","Dunk",0,0,0,"0",2246,"0","0","0","DEN",NA
"24083",1997,"1998-03-23","29700985","Driving Layup Shot","Layup",0,0,0,"0",2189,"0","0","0","DEN","1"
"24084",1997,"1998-03-23","29700985","Jump Shot","Jump Shot",192,166,25,"1",1978,"0","0","0","DEN",NA
"24085",1997,"1998-03-23","29700985","Driving Layup Shot","Layup",0,0,0,"0",1904,"0","0","0","DEN","1"
"24086",1997,"1998-03-23","29700985","Jump Shot","Jump Shot",111,68,13,"0",1861,"0","0","0","DEN","1"
"24087",1997,"1998-03-23","29700985","Jump Shot","Jump Shot",-132,3,13,"0",1480,"0","0","0","DEN","1"
"24088",1997,"1998-03-23","29700985","Slam Dunk Shot","Dunk",0,0,0,"0",936,"0","0","0","DEN","1"
"24089",1997,"1998-03-23","29700985","Jump Shot","Jump Shot",173,179,24,"1",805,"0","0","0","DEN",NA
"24090",1997,"1998-03-23","29700985","Jump Shot","Jump Shot",123,220,25,"1",398,"0","0","0","DEN","1"
"24091",1997,"1998-03-23","29700985","Jump Shot","Jump Shot",12,164,16,"0",300,"0","0","0","DEN","0"
"24092",1997,"1998-03-23","29700985","Jump Shot","Jump Shot",89,242,25,"1",240,"0","0","0","DEN","0"
"24093",1997,"1998-03-25","29701003","Slam Dunk Shot","Dunk",0,0,0,"0",2331,"0","1","0","SAC","1"
"24094",1997,"1998-03-25","29701003","Jump Shot","Jump Shot",20,257,25,"1",2140,"0","1","0","SAC",NA
"24095",1997,"1998-03-25","29701003","Jump Shot","Jump Shot",29,61,6,"0",2095,"0","1","0","SAC","0"
"24096",1997,"1998-03-25","29701003","Jump Shot","Jump Shot",-162,74,17,"0",2090,"0","1","0","SAC","0"
"24097",1997,"1998-03-25","29701003","Jump Shot","Jump Shot",-233,87,24,"1",745,"0","1","0","SAC","0"
"24098",1997,"1998-03-25","29701003","Jump Shot","Jump Shot",-190,166,25,"1",537,"0","1","0","SAC","0"
"24099",1997,"1998-03-25","29701003","Driving Layup Shot","Layup",0,0,0,"0",379,"0","1","0","SAC","1"
"24100",1997,"1998-03-28","29701022","Jump Shot","Jump Shot",-188,162,24,"1",1724,"0","0","0","UTA",NA
"24101",1997,"1998-03-28","29701022","Jump Shot","Jump Shot",98,246,26,"1",1504,"0","0","0","UTA","0"
"24102",1997,"1998-03-28","29701022","Layup Shot","Layup",0,0,0,"0",1126,"0","0","0","UTA","0"
"24103",1997,"1998-03-28","29701022","Layup Shot","Layup",0,0,0,"0",689,"0","0","0","UTA","0"
"24104",1997,"1998-03-29","29701033","Jump Shot","Jump Shot",-3,100,10,"0",2344,"0","1","0","WAS","0"
"24105",1997,"1998-03-29","29701033","Jump Shot","Jump Shot",-109,151,18,"0",2163,"0","1","0","WAS",NA
"24106",1997,"1998-03-29","29701033","Jump Shot","Jump Shot",-51,70,8,"0",2160,"0","1","0","WAS",NA
"24107",1997,"1998-03-29","29701033","Jump Shot","Jump Shot",-124,8,12,"0",2119,"0","1","0","WAS","1"
"24108",1997,"1998-03-29","29701033","Driving Layup Shot","Layup",0,0,0,"0",1996,"0","1","0","WAS",NA
"24109",1997,"1998-03-29","29701033","Driving Layup Shot","Layup",0,0,0,"0",1947,"0","1","0","WAS","0"
"24110",1997,"1998-03-29","29701033","Driving Layup Shot","Layup",0,0,0,"0",1796,"0","1","0","WAS","1"
"24111",1997,"1998-03-29","29701033","Slam Dunk Shot","Dunk",0,0,0,"0",1742,"0","1","0","WAS",NA
"24112",1997,"1998-03-29","29701033","Running Jump Shot","Jump Shot",1,53,5,"0",1518,"0","1","0","WAS","1"
"24113",1997,"1998-03-29","29701033","Jump Shot","Jump Shot",141,220,26,"1",1491,"0","1","0","WAS","0"
"24114",1997,"1998-03-29","29701033","Jump Shot","Jump Shot",33,66,7,"0",315,"0","1","0","WAS","0"
"24115",1997,"1998-03-29","29701033","Jump Shot","Jump Shot",119,0,11,"0",364,"0","1","0","WAS","0"
"24116",1997,"1998-03-31","29701040","Driving Layup Shot","Layup",0,0,0,"0",2280,"0","0","0","TOR","1"
"24117",1997,"1998-03-31","29701040","Driving Layup Shot","Layup",0,0,0,"0",2190,"0","0","0","TOR","0"
"24118",1997,"1998-03-31","29701040","Driving Layup Shot","Layup",0,0,0,"0",2130,"0","0","0","TOR","1"
"24119",1997,"1998-03-31","29701040","Jump Shot","Jump Shot",132,209,24,"1",1961,"0","0","0","TOR","1"
"24120",1997,"1998-03-31","29701040","Layup Shot","Layup",34,35,4,"0",1937,"0","0","0","TOR",NA
"24121",1997,"1998-03-31","29701040","Jump Shot","Jump Shot",123,220,25,"1",1912,"0","0","0","TOR","0"
"24122",1997,"1998-03-31","29701040","Layup Shot","Layup",0,0,0,"0",1853,"0","0","0","TOR","1"
"24123",1997,"1998-03-31","29701040","Jump Shot","Jump Shot",0,66,6,"0",1805,"0","0","0","TOR","0"
"24124",1997,"1998-03-31","29701040","Driving Layup Shot","Layup",0,0,0,"0",1664,"0","0","0","TOR","1"
"24125",1997,"1998-03-31","29701040","Running Jump Shot","Jump Shot",-121,48,13,"0",1632,"0","0","0","TOR",NA
"24126",1997,"1998-03-31","29701040","Jump Shot","Jump Shot",-220,106,24,"1",1228,"0","0","0","TOR","1"
"24127",1997,"1998-03-31","29701040","Layup Shot","Layup",0,0,0,"0",1211,"0","0","0","TOR","0"
"24128",1997,"1998-03-31","29701040","Jump Shot","Jump Shot",-66,233,24,"1",1190,"0","0","0","TOR","0"
"24129",1997,"1998-04-02","29701055","Driving Layup Shot","Layup",0,0,0,"0",2104,"0","0","0","NJN","1"
"24130",1997,"1998-04-02","29701055","Jump Shot","Jump Shot",162,89,18,"0",2071,"0","0","0","NJN","0"
"24131",1997,"1998-04-02","29701055","Driving Layup Shot","Layup",0,0,0,"0",1989,"0","0","0","NJN","0"
"24132",1997,"1998-04-02","29701055","Jump Shot","Jump Shot",81,237,25,"1",1790,"0","0","0","NJN","1"
"24133",1997,"1998-04-02","29701055","Driving Layup Shot","Layup",0,0,0,"0",1739,"0","0","0","NJN","1"
"24134",1997,"1998-04-02","29701055","Driving Layup Shot","Layup",0,0,0,"0",1691,"0","0","0","NJN",NA
"24135",1997,"1998-04-02","29701055","Driving Dunk Shot","Dunk",0,0,0,"0",875,"0","0","0","NJN","1"
"24136",1997,"1998-04-02","29701055","Jump Shot","Jump Shot",126,574,58,"1",721,"0","0","0","NJN","0"
"24137",1997,"1998-04-02","29701055","Driving Layup Shot","Layup",0,0,0,"0",589,"0","0","0","NJN","1"
"24138",1997,"1998-04-02","29701055","Driving Layup Shot","Layup",0,0,0,"0",422,"0","0","0","NJN","0"
"24139",1997,"1998-04-02","29701055","Slam Dunk Shot","Dunk",0,0,0,"0",55,"0","0","0","NJN","1"
"24140",1997,"1998-04-03","29701064","Jump Shot","Jump Shot",-1,201,20,"0",2132,"0","0","0","CLE",NA
"24141",1997,"1998-04-03","29701064","Jump Shot","Jump Shot",104,244,26,"1",1717,"0","0","0","CLE","1"
"24142",1997,"1998-04-03","29701064","Jump Shot","Jump Shot",57,38,6,"0",1144,"0","0","0","CLE","1"
"24143",1997,"1998-04-03","29701064","Driving Layup Shot","Layup",-1,23,2,"0",983,"0","0","0","CLE","0"
"24144",1997,"1998-04-03","29701064","Slam Dunk Shot","Dunk",-1,3,0,"0",832,"0","0","0","CLE","0"
"24145",1997,"1998-04-03","29701064","Jump Shot","Jump Shot",-171,181,24,"1",804,"0","0","0","CLE","0"
"24146",1997,"1998-04-03","29701064","Driving Layup Shot","Layup",-6,3,0,"0",671,"0","0","0","CLE","1"
"24147",1997,"1998-04-03","29701064","Jump Shot","Jump Shot",85,117,14,"0",572,"0","0","0","CLE","0"
"24148",1997,"1998-04-05","29701080","Jump Shot","Jump Shot",130,12,13,"0",2291,"0","0","0","DET","0"
"24149",1997,"1998-04-05","29701080","Jump Shot","Jump Shot",-169,23,17,"0",1784,"0","0","0","DET","0"
"24150",1997,"1998-04-05","29701080","Layup Shot","Layup",0,0,0,"0",1780,"0","0","0","DET","1"
"24151",1997,"1998-04-05","29701080","Jump Shot","Jump Shot",76,151,16,"0",1748,"0","0","0","DET",NA
"24152",1997,"1998-04-05","29701080","Jump Shot","Jump Shot",-160,5,16,"0",1660,"0","0","0","DET","1"
"24153",1997,"1998-04-05","29701080","Jump Shot","Jump Shot",-145,237,27,"1",1562,"0","0","0","DET",NA
"24154",1997,"1998-04-05","29701080","Layup Shot","Layup",0,0,0,"0",589,"0","0","0","DET",NA
"24155",1997,"1998-04-05","29701080","Jump Shot","Jump Shot",192,181,26,"1",343,"0","0","0","DET","0"
"24156",1997,"1998-04-05","29701080","Layup Shot","Layup",0,0,0,"0",269,"1","0","0","DET","0"
"24157",1997,"1998-04-05","29701080","Jump Shot","Jump Shot",-244,-5,24,"1",123,"1","0","0","DET","0"
"24158",1997,"1998-04-05","29701080","Jump Shot","Jump Shot",-205,164,26,"1",80,"1","0","0","DET","0"
"24159",1997,"1998-04-08","29701106","Driving Layup Shot","Layup",0,0,0,"0",2324,"0","1","0","VAN","1"
"24160",1997,"1998-04-08","29701106","Jump Shot","Jump Shot",-44,199,20,"0",2146,"0","1","0","VAN","1"
"24161",1997,"1998-04-08","29701106","Jump Shot","Jump Shot",121,220,25,"1",1926,"0","1","0","VAN",NA
"24162",1997,"1998-04-08","29701106","Driving Layup Shot","Layup",0,0,0,"0",1921,"0","1","0","VAN","1"
"24163",1997,"1998-04-08","29701106","Layup Shot","Layup",0,0,0,"0",1536,"0","1","0","VAN","0"
"24164",1997,"1998-04-08","29701106","Jump Shot","Jump Shot",-94,-1,9,"0",931,"0","1","0","VAN","0"
"24165",1997,"1998-04-08","29701106","Jump Shot","Jump Shot",-119,242,26,"1",722,"0","1","0","VAN","0"
"24166",1997,"1998-04-08","29701106","Jump Shot","Jump Shot",203,143,24,"1",639,"0","1","0","VAN",NA
"24167",1997,"1998-04-08","29701106","Jump Shot","Jump Shot",231,-5,23,"1",434,"0","1","0","VAN","1"
"24168",1997,"1998-04-08","29701106","Jump Shot","Jump Shot",-160,212,26,"1",376,"0","1","0","VAN","0"
"24169",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",-23,27,3,"0",2194,"0","1","0","PHX","0"
"24170",1997,"1998-04-10","29701120","Driving Layup Shot","Layup",0,0,0,"0",2160,"0","1","0","PHX",NA
"24171",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",-164,196,25,"1",2070,"0","1","0","PHX","0"
"24172",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",130,231,26,"1",1875,"0","1","0","PHX","1"
"24173",1997,"1998-04-10","29701120","Driving Layup Shot","Layup",0,0,0,"0",1638,"0","1","0","PHX","0"
"24174",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",53,267,27,"1",487,"0","1","0","PHX","0"
"24175",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",51,190,19,"0",346,"0","1","0","PHX","0"
"24176",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",63,21,6,"0",244,"0","1","0","PHX",NA
"24177",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",-164,181,24,"1",28,"0","1","0","PHX","1"
"24178",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",-27,282,28,"1",20,"0","1","0","PHX","0"
"24179",1997,"1998-04-10","29701120","Jump Shot","Jump Shot",-151,216,26,"1",12,"0","1","0","PHX","0"
"24180",1997,"1998-04-11","29701127","Jump Shot","Jump Shot",-63,16,6,"0",2211,"0","0","0","GSW","0"
"24181",1997,"1998-04-11","29701127","Jump Shot","Jump Shot",-130,68,14,"0",2041,"0","0","0","GSW","1"
"24182",1997,"1998-04-11","29701127","Dunk Shot","Dunk",0,0,0,"0",1930,"0","0","0","GSW",NA
"24183",1997,"1998-04-11","29701127","Jump Shot","Jump Shot",181,175,25,"1",1646,"0","0","0","GSW","1"
"24184",1997,"1998-04-11","29701127","Jump Shot","Jump Shot",-173,-16,17,"0",1483,"0","0","0","GSW","0"
"24185",1997,"1998-04-11","29701127","Jump Shot","Jump Shot",-94,70,11,"0",966,"0","0","0","GSW","0"
"24186",1997,"1998-04-11","29701127","Layup Shot","Layup",0,0,0,"0",853,"0","0","0","GSW","1"
"24187",1997,"1998-04-11","29701127","Jump Shot","Jump Shot",-3,252,25,"1",373,"0","0","0","GSW","1"
"24188",1997,"1998-04-11","29701127","Jump Shot","Jump Shot",-12,252,25,"1",339,"0","0","0","GSW",NA
"24189",1997,"1998-04-13","29701137","Jump Shot","Jump Shot",83,21,8,"0",2107,"0","0","0","SAS","0"
"24190",1997,"1998-04-13","29701137","Jump Shot","Jump Shot",-220,117,24,"1",880,"0","0","0","SAS",NA
"24191",1997,"1998-04-13","29701137","Jump Shot","Jump Shot",83,31,8,"0",666,"0","0","0","SAS","0"
